67.495 A04_1 D01
67.587 A04_1 C01
67.796 A04 C01
67.892 A04 D01
68.163 C02 J07
68.328 A02 D05
69.051 J05 J08
69.464 C01 J04
70.31 A02 J07
70.733 A04 C02
70.945 A02 A06_1
71.044 A03 D06
71.084 A04_1 C02
71.149 D02 C05
71.205 D05 C02
71.674 A03 C05
71.803 A06_1 D02
72.543 C01 J06
72.604 A04_1 C06
72.625 D03 J05
72.78 C05 J01
73.549 D06 C02
73.675 D06 J01
73.779 D01 C04
73.791 J02 J05
73.86 A01 J04
73.909 D01 J04
74.486 D03 C06
74.584 A03 J05
74.715 A06 D02
74.844 D02 D06
76.89 A01 C04
77.801 A01 A05
77.815 A05 C02
78.471 A02 C05
78.686 D01 J06
80.322 A05 C01
80.378 A02 D06
80.635 C06 J02
80.922 A01 J06
80.962 J01 J05
81.802 A05 D01
82.424 A06_1 C02
82.616 C01 J07
83.004 C02 C06
83.249 D05 C01
84.425 A06 C02
85.811 C01 C05
87.209 A01 D05
87.626 D01 D05
87.718 D01 J07
87.944 A03 C06
88.296 A01 J07
88.721 D02 J05
89.087 D02 C06
89.772 A02 J05
90.013 C06 J01
90.514 A06_1 C01
90.682 D06 C01
91.19 A01 A06_1
92.205 D01 C05
93.305 A06 C01
93.512 A06_1 D01
94.302 C02 J05
94.363 A01 A06
94.596 A01 C05
96.134 A02 C06
96.41 D01 D06
96.49 A06 D01
97.753 A01 D06
103.523 C01 C06
106.644 C01 J05
109.473 A01 J05
110.083 D01 C06
110.672 D01 J05
112.524 A01 C06
