48.097 C03 C06
48.352 A04_1 J06
48.39 A04_1 D02
48.407 C02 C04
48.533 J01 J04
48.548 A04 D02
48.599 D06 J08
49.075 A02 C02
49.087 B11 B13
49.104 A02 B03
49.151 A01 C02
49.24 C03 J01
49.288 D04 C02
49.435 A04 C04
49.577 B13 B19
49.618 B06 B08
49.644 D03 D05
49.673 J02 B01
49.771 B05 B11
49.92 J02 J06
49.966 B05 B10
49.995 B16 B18
50.071 B02 B06
50.072 B14 B20
50.126 J01 B02
50.129 B18 B20
50.194 D03 J07
50.265 D04 J05
50.379 B16_1 B18
50.465 B13 B20
50.488 A03 D01
50.558 A04_1 C04
50.562 B12 B14
50.825 J02 B02
51.317 B08 B14
51.962 D02 J04
52.046 A01 B06
52.134 B01 B07
52.196 A02 C03
52.25 D05 J02
52.42 B15 B20
52.455 D01 J08
52.519 D02 B03
52.523 A03 C03
52.656 A04 J08
52.734 B03 B09
52.755 A03 C01
52.975 A03 B01
53.174 D02 C04
53.201 B07 B12
53.34 D02 B05
53.358 A04_1 J08
53.412 C02 B05
53.419 A03 J08
53.511 B08 B09
53.595 D03 B01
53.703 D01 B06
53.793 A04 J05
53.853 B03 B08
53.873 B09 B15
53.984 C02 J01
54.237 A04 D06
54.379 J02 J07
54.401 D04 C06
54.64 B14 B15
54.68 A03 A06_1
54.916 B10 B16_1
55.013 A04_1 J05
55.129 B10 B15
55.23 A06_1 J02
55.251 C02 J06
55.425 C01 C03
55.55 A04_1 D06
55.585 A02 J04
55.832 A06_1 D03
55.885 A05 J08
56.226 D01 B07
56.295 A03 D05
56.484 C03 J05
56.51 D04 C01
56.609 D03 C05
56.854 B10 B16
56.942 A04 C05
56.955 A02 A05
57.105 B07 B13
57.289 B11 B16_1
57.341 B13 B18
57.466 J08 B02
57.507 D02 J06
57.557 B09 B11
57.711 A01 J08
57.988 D02 B04
58.022 C04 J01
58.034 A06_1 J08
58.091 B07 B14
58.225 A04_1 C05
58.37 B03 B10
58.427 A06 J02
58.544 C02 J04
58.598 B11 B16
58.725 D01 B08
58.767 A05 C06
58.932 J01 B03
59.018 A02 B04
59.1 C01 B08
59.213 B04 B11
59.274 B06 B12
59.383 A03 C04
59.463 C06 J08
59.536 D03 D06
59.557 A03 J06
59.691 J01 J06
59.783 A06 J08
60.127 A01 D04
60.186 A01 B07
60.297 A03 J07
60.406 B11 B12
60.449 D01 D04
60.474 D05 J01
60.652 C01 B07
60.79 B14 B17
60.838 B05 B09
61.016 A05 D02
61.019 C06 J03
61.034 B12 B18
61.183 A02 B05
61.553 C01 B06
61.671 A06_1 J01
61.859 B09 B14
61.967 A01 A04_1
62.177 D01 C03
62.23 A02 C04
62.316 B14 B19
62.442 A03 B02
62.462 B12 B19
62.57 A01 A04
63.188 C05 J02
63.237 J01 J07
63.258 C02 J03
63.411 A01 J03
63.642 C02 B01
63.732 B08 B13
64.105 A03 C02
64.575 B01 B08
64.591 D06 J02
64.873 J02 B03
64.913 C01 J03
64.971 A02 J06
65.004 A06 J01
65.517 B06 B11
65.666 D02 D05
65.699 A01 C03
65.895 D02 J07
66.653 C02 C05
66.688 D01 J03
66.959 A01 B08
67.115 C01 C04
67.495 A04_1 D01
67.53 D03 B03
67.587 A04_1 C01
67.593 B09 B16_1
67.791 B08 B12
67.796 A04 C01
67.892 A04 D01
68.163 C02 J07
68.328 A02 D05
68.465 C03 B02
68.612 B01 B09
68.926 A03 B03
68.965 D03 B05
69.034 B12 B20
69.051 J05 J08
69.06 B10 B17
69.255 B02 B10
69.464 C01 J04
69.498 J01 B04
69.519 C02 B04
69.564 D04 B02
69.614 B09 B16
69.643 B09 B17
70.31 A02 J07
70.733 A04 C02
70.945 A02 A06_1
71.044 A03 D06
71.084 A04_1 C02
71.141 B06 B13
71.149 D02 C05
71.205 D05 C02
71.266 C02 B03
71.573 B02 B11
71.667 J01 B05
71.674 A03 C05
71.803 A06_1 D02
71.95 B04 B12
71.968 A02 B06
72.543 C01 J06
72.604 A04_1 C06
72.625 D03 J05
72.67 J02 B05
72.78 C05 J01
73.207 A04_1 B01
73.549 D06 C02
73.62 B01 B10
73.641 C02 B08
73.654 J08 B01
73.675 D06 J01
73.744 J02 B04
73.779 D01 C04
73.791 J02 J05
73.826 B11 B15
73.86 A01 J04
73.909 D01 J04
73.956 D03 B04
74.486 D03 C06
74.584 A03 J05
74.599 D02 B06
74.715 A06 D02
74.844 D02 D06
74.905 B02 B09
74.978 D04 B01
75.326 B03 B11
75.496 J08 B05
76.113 B07 B15
76.138 B05 B14
76.527 J03 B01
76.89 A01 C04
76.976 B07 B16_1
77.259 J03 B02
77.708 B08 B16_1
77.801 A01 A05
77.815 A05 C02
78.102 D02 B07
78.328 B11 B20
78.391 D02 B08
78.471 A02 C05
78.496 D01 B10
78.686 D01 J06
78.876 B07 B16
78.922 A04_1 B02
78.983 B04 B13
79.294 B08 B16
80.073 B14 B18
80.153 C04 B02
80.322 A05 C01
80.378 A02 D06
80.449 B04 B14
80.58 A03 B04
80.629 B06 B14
80.635 C06 J02
80.922 A01 J06
80.962 J01 J05
81.114 D01 B09
81.147 A02 B07
81.315 A01 B09
81.401 B10 B20
81.522 B03 B12
81.571 C03 B01
81.725 J01 B06
81.802 A05 D01
82.424 A06_1 C02
82.462 C01 B10
82.488 A01 B10
82.616 C01 J07
82.624 J04 B02
82.952 B05 B12
83.004 C02 C06
83.206 D01 B11
83.249 D05 C01
83.288 C02 B07
83.38 C01 B11
83.753 B11 B17
83.898 A03 B05
83.918 B06 B15
84.041 B05 B13
84.155 B10 B19
84.425 A06 C02
85.145 J08 B03
85.69 J06 B02
85.811 C01 C05
86.383 A02 B08
86.9 B08 B15
87.209 A01 D05
87.361 C03 B05
87.455 J08 B04
87.619 C01 B09
87.626 D01 D05
87.642 B01 B11
87.718 D01 J07
87.727 J02 B06
87.944 A03 C06
88.296 A01 J07
88.685 J04 B01
88.721 D02 J05
89.087 D02 C06
89.104 A04_1 B03
89.486 C02 B06
89.492 D04 B03
89.646 B11 B19
89.772 A02 J05
89.995 D03 B06
90.013 C06 J01
90.038 B09 B18
90.093 A05 B01
90.514 A06_1 C01
90.608 D04 B05
90.682 D06 C01
90.686 B07 B17
90.856 B10 B18
90.947 B09 B19
91.19 A01 A06_1
91.212 A01 B11
91.418 A03 B06
91.422 B03 B13
91.737 J01 B07
92.038 J03 B03
92.205 D01 C05
92.565 A05 B02
92.673 C04 B01
93.305 A06 C01
93.512 A06_1 D01
93.761 D03 B08
93.88 B06 B16_1
94.202 D03 B07
94.228 C03 B03
94.302 C02 J05
94.363 A01 A06
94.383 B09 B20
94.596 A01 C05
95.281 J02 B07
95.393 C02 B11
95.756 B03 B14
95.832 J07 B02
95.89 B06 B16
96.04 B04 B15
96.134 A02 C06
96.373 D04 B04
96.41 D01 D06
96.411 D05 B02
96.49 A06 D01
96.502 J06 B01
96.91 J01 B08
97.472 B01 B12
97.631 J08 B08
97.753 A01 D06
97.915 B02 B14
97.917 J02 B08
97.926 C03 B04
98.892 C05 B02
98.91 C04 B05
98.983 J03 B05
99.396 B08 B17
99.584 B04 B16_1
99.632 B06 B17
99.955 A04_1 B04
100.28 B02 B12
100.3 D02 B10
100.753 A04_1 B05
100.866 B05 B16_1
101.008 B08 B20
101.219 J03 B04
101.504 B04 B16
101.71 A02 B09
101.755 D05 B01
102.583 B05 B16
102.717 D02 B11
102.797 D02 B09
103.074 A03 B07
103.12 B07 B20
103.181 C02 B10
103.226 J04 B03
103.286 J07 B01
103.311 J04 B05
103.374 A06_1 B02
103.469 A02 B10
103.523 C01 C06
103.873 D06 B02
103.956 B02 B13
104.363 J08 B07
104.582 A06_1 B01
104.612 B11 B18
104.951 J06 B05
105.049 B05 B15
105.645 C04 B03
105.851 A05 B03
106.053 J08 B06
106.112 B03 B15
106.523 B07 B19
106.644 C01 J05
107.14 B01 B13
107.932 D01 B12
109.072 D01 B14
109.101 A03 B08
109.427 A01 B12
109.473 A01 J05
109.595 C04 B04
109.715 B08 B19
109.867 B01 B14
109.935 J04 B04
109.954 C03 B08
110.0 J06 B03
110.083 D01 C06
110.173 C05 B01
110.284 C01 B14
110.672 D01 J05
110.836 A02 B11
111.213 B04 B17
111.659 J01 B09
111.759 A04_1 B06
112.129 D04 B06
112.376 B07 B18
112.524 A01 C06
112.994 D06 B01
113.013 C02 B09
113.114 B03 B16_1
113.291 D01 B13
113.397 C01 B12
114.037 J01 B10
114.332 A05 B05
114.719 J06 B04
114.902 J03 B06
114.979 D04 B08
115.08 B03 B16
115.751 C03 B07
115.794 A05 B04
115.823 A01 B14
115.842 C03 B06
115.963 J07 B05
116.387 D03 B10
116.532 D04 B07
116.541 C06 B02
116.541 D05 B03
116.977 A01 B13
117.064 D05 B05
117.141 C01 B13
117.252 J02 B09
117.647 J02 B10
117.658 J07 B03
117.702 C05 B05
117.909 D03 B11
118.606 D03 B09
118.971 B05 B17
119.765 J05 B02
119.901 B06 B19
120.028 A06_1 B03
120.111 J08 B11
120.179 B06 B18
120.812 B06 B20
121.068 B08 B18
121.228 C04 B08
121.379 J01 B11
121.537 A03 B09
121.698 B03 B17
121.952 B02 B16_1
122.067 B01 B15
122.12 A04_1 B07
122.356 J02 B11
122.643 J03 B07
123.373 D06 B05
123.443 J05 B01
123.545 B02 B15
123.6 D05 B04
123.633 C02 B14
123.655 C05 B03
123.72 B02 B16
123.848 J07 B04
124.01 J03 B08
124.722 A06_1 B05
125.258 B05 B20
125.268 A03 B10
125.388 J08 B10
125.852 B04 B20
125.852 J04 B06
126.031 A04_1 B08
127.052 D06 B03
127.296 J04 B08
127.399 C04 B06
127.418 C04 B07
127.642 J06 B08
128.072 C06 B01
128.165 C05 B04
128.512 B01 B16_1
128.556 B04 B19
128.649 A05 B06
128.731 A06_1 B04
129.478 D02 B14
129.823 J04 B07
129.868 D02 B12
130.13 A02 B12
130.461 B01 B16
131.765 D01 B15
132.065 J06 B06
132.185 D01 B16_1
132.192 B05 B19
132.325 J08 B09
132.539 D06 B04
132.597 B04 B18
132.623 C03 B11
133.09 J06 B07
133.551 A03 B11
133.772 A01 B15
134.0 D01 B16
134.9 C01 B16_1
134.95 C06 B05
135.094 D02 B13
136.188 A02 B14
136.354 C02 B12
136.573 C02 B13
136.647 C01 B16
136.742 C01 B15
137.083 C03 B10
137.119 A01 B16_1
137.506 A05 B07
137.654 B01 B17
137.972 A02 B13
138.097 B02 B17
138.626 J05 B03
138.656 D04 B10
138.804 D04 B11
139.003 A01 B16
139.251 D05 B06
139.36 J07 B08
139.405 A05 B08
139.751 B03 B20
139.862 C05 B08
140.187 J07 B06
140.272 J01 B12
140.554 J05 B05
140.781 B05 B18
140.82 B03 B19
140.952 D05 B08
140.956 D04 B09
141.595 C06 B03
141.819 A04_1 B09
142.552 B03 B18
142.894 A06_1 B06
142.954 C03 B09
143.23 J07 B07
143.595 D05 B07
143.63 C04 B11
144.447 A04_1 B10
144.594 J03 B09
144.997 J03 B10
145.006 D03 B14
145.389 J02 B12
145.67 C05 B06
145.884 D03 B12
145.983 C06 B04
146.13 D06 B08
146.2 C05 B07
146.447 J05 B04
146.685 D01 B17
146.771 B02 B20
146.835 J01 B14
148.26 J08 B14
148.278 J03 B11
148.479 J01 B13
148.66 J02 B14
148.696 C04 B10
149.089 A01 B17
149.289 A06_1 B08
149.402 D06 B06
149.724 A06_1 B07
150.264 J06 B11
150.447 A03 B12
150.493 A04_1 B11
150.823 J04 B11
151.178 D03 B13
151.287 C02 B16_1
151.311 D06 B07
151.314 C01 B17
151.848 J04 B10
152.355 J02 B13
152.817 B02 B19
152.832 C02 B16
153.73 D02 B15
154.561 A02 B15
154.57 J06 B10
154.609 J04 B09
154.628 C04 B09
154.995 B01 B20
155.344 D02 B16
156.579 C06 B08
156.615 B01 B19
157.437 D01 B20
157.506 J08 B12
158.033 A02 B16_1
158.311 C02 B15
158.497 B01 B18
158.566 A05 B09
158.761 A03 B14
159.475 C01 B20
159.486 A03 B13
159.509 J08 B13
159.756 J06 B09
159.811 B02 B18
159.874 A05 B10
159.907 A02 B16
160.733 C03 B14
161.453 J05 B06
162.036 C05 B11
162.432 J07 B11
162.548 D01 B19
163.013 A01 B20
163.592 C06 B06
163.699 A05 B11
163.733 C06 B07
164.374 D05 B11
164.498 J05 B08
164.768 J01 B15
165.067 J07 B10
165.632 D05 B10
165.913 C01 B19
166.296 D04 B14
166.534 A01 B19
166.797 J05 B07
167.498 C05 B10
168.179 D05 B09
168.248 D01 B18
168.306 D04 B12
168.638 D02 B17
168.654 J01 B16_1
168.691 J07 B09
168.709 D06 B11
168.741 C03 B12
169.494 D03 B16_1
169.691 J02 B15
169.799 D03 B15
169.946 A02 B17
170.336 A01 B18
170.532 J01 B16
170.583 A04_1 B12
171.262 D03 B16
171.398 C03 B13
171.747 J02 B16_1
171.808 C04 B14
171.914 C02 B17
172.008 A06_1 B10
172.482 A06_1 B09
172.839 J03 B12
172.901 D06 B10
173.024 C01 B18
173.194 A06_1 B11
173.208 C05 B09
173.428 D04 B13
173.579 J02 B16
173.705 C02 B20
175.038 A03 B15
175.121 J03 B14
175.31 J08 B16_1
176.564 A04_1 B14
176.916 J08 B16
177.521 D06 B09
178.268 C06 B11
178.395 J06 B14
178.446 D02 B20
178.56 J04 B14
178.931 A04_1 B13
179.742 J03 B13
180.05 A03 B16_1
180.215 J01 B17
180.319 J08 B15
180.426 C04 B12
181.831 J04 B12
181.948 A03 B16
182.951 C04 B13
183.356 C02 B19
183.813 A02 B20
184.221 D02 B19
184.731 D03 B17
184.852 C06 B10
184.945 J02 B17
185.939 J06 B12
186.579 J04 B13
187.082 A05 B12
187.529 A02 B19
187.571 C03 B16_1
187.907 J05 B11
188.915 J05 B10
188.965 J06 B13
189.197 C03 B16
190.21 D02 B18
190.259 C05 B14
190.419 J07 B14
190.466 A05 B14
190.605 A03 B17
190.73 J05 B09
191.023 C06 B09
191.111 A02 B18
191.404 D04 B16_1
191.837 C03 B15
192.183 D05 B14
192.212 D04 B15
193.146 D04 B16
193.721 C02 B18
194.208 D03 B20
194.44 J08 B17
194.464 J01 B20
194.558 A05 B13
195.12 A04_1 B15
195.523 D05 B12
195.605 J07 B12
196.858 D06 B14
197.106 J02 B20
197.162 J03 B15
198.048 J01 B19
198.301 J08 B20
198.87 J03 B16_1
198.905 C04 B16_1
198.968 A04_1 B16_1
199.173 C05 B12
199.69 J07 B13
200.261 D03 B19
200.365 D05 B13
200.512 C04 B16
200.547 A06_1 B12
200.601 A06_1 B14
200.681 J03 B16
200.833 A04_1 B16
201.292 J01 B18
201.742 C05 B13
201.802 J02 B19
203.492 C04 B15
204.021 D06 B12
205.254 J06 B16_1
205.651 J04 B15
205.892 J04 B16
206.044 A03 B20
206.137 C03 B17
206.259 J02 B18
206.292 D03 B18
206.536 C06 B14
206.803 A06_1 B13
206.882 J06 B16
207.117 D04 B17
207.144 J08 B19
207.357 D06 B13
209.059 A03 B19
209.202 J06 B15
210.608 A04_1 B17
210.75 C03 B20
211.471 A03 B18
211.515 A05 B15
212.421 J03 B17
213.961 A05 B16_1
215.729 J05 B14
215.786 A05 B16
215.806 D04 B20
216.243 J08 B18
216.701 J07 B16_1
216.794 C06 B12
217.563 C05 B16_1
217.755 C04 B17
217.929 D05 B16_1
218.374 J07 B16
218.396 J05 B12
218.929 C06 B13
219.156 C05 B16
219.242 J07 B15
219.305 C03 B19
219.387 D05 B15
219.638 D05 B16
220.477 J04 B17
221.861 C04 B20
222.283 C05 B15
222.382 D04 B19
223.601 J06 B17
223.68 J05 B13
223.739 D06 B16_1
223.987 J03 B20
224.631 A04_1 B20
224.766 A06_1 B15
225.326 A06_1 B16_1
225.369 D06 B16
226.88 A05 B17
227.095 A06_1 B16
227.418 D06 B15
227.918 C03 B18
228.275 J04 B20
228.422 J06 B20
228.496 A04_1 B19
228.696 D04 B18
229.137 J03 B19
230.718 C04 B19
231.616 A04_1 B18
233.729 J03 B18
233.914 J07 B17
234.238 D05 B17
234.269 C06 B16_1
235.358 J04 B19
235.826 C06 B16
236.557 C05 B17
236.966 J06 B19
239.21 A05 B20
239.543 C04 B18
239.756 C06 B15
239.918 A06_1 B17
240.328 C05 B20
240.339 J07 B20
241.901 D06 B17
241.952 D05 B20
242.097 J04 B18
242.401 J05 B15
243.137 J05 B16
244.029 A05 B19
245.365 J06 B18
246.893 D06 B20
248.067 A05 B18
248.155 J07 B19
249.136 D05 B19
249.43 C05 B19
249.98 A06_1 B20
253.904 C06 B17
255.435 D06 B19
255.601 J07 B18
255.847 D05 B18
256.013 A06_1 B19
256.594 C06 B20
257.357 J05 B17
258.344 C05 B18
261.327 A06_1 B18
263.647 D06 B18
265.495 J05 B20
266.274 C06 B19
272.557 J05 B19
275.707 C06 B18
278.909 J05 B18
